X,Y,osmid,amenity,building,id
103.83788328903,1.34409652134561,453520150,,yes,1
103.83787065,1.34424805,453520151,,yes,1
103.837614105393,1.34417806182805,453520178,,yes,1
103.837571444583,1.34403055495073,453520184,,yes,1
103.837402592142,1.34399161064756,453520185,,yes,1
103.837327566596,1.34396784877415,453520186,,yes,1
103.83717548493,1.3436283242366,453520187,,yes,1
103.837598040651,1.34366854560946,453520188,,yes,1
103.83737825,1.34367775,453520189,,yes,1
103.837499084942,1.34341662314489,453520190,,yes,1
103.837874655632,1.34330086867589,453520191,,yes,1
103.837665206637,1.34310064606928,453520192,,yes,1
103.837298823297,1.34288474405365,453520193,,yes,1
103.837071927604,1.34278363962321,453520194,,yes,1
103.836822886964,1.3426745132972,453520195,,yes,1
103.83658094563,1.34253777848415,453520196,,yes,1
103.836414181148,1.34244407936961,453520197,,yes,1
103.837222814725,1.34341901984829,453520198,,yes,1
103.83705181147,1.34310807493598,453520199,,yes,1
103.836895645583,1.34307241488056,453520200,,yes,1
103.836816112428,1.34306237974502,453520201,,yes,1
103.836700120071,1.34299881294212,453520202,,yes,1
103.836511185113,1.34290503735687,453520203,,yes,1
103.836383475089,1.34281740027475,453520204,,yes,1
103.836324480531,1.34275714777086,453520205,,yes,1
103.836239992769,1.34268394640201,453520206,,yes,1
103.836232762933,1.34253375371506,453520207,,yes,1
103.836190091997,1.34262338692506,453520208,,yes,1
103.836101329683,1.34254328501875,453520209,,yes,1
103.836813818613,1.34111646722489,453520218,,yes,1
103.837076172226,1.34069086198549,453520219,,yes,1
103.837546817587,1.34066085456322,453520220,,yes,1
103.838139884202,1.34064353190977,453520221,,yes,1
103.83874057302,1.34109843249316,453520222,,yes,1
103.840104343489,1.3418326354832,453520223,,yes,1
103.839707452068,1.34231074064239,453520224,,yes,1
103.841895150158,1.34279511640392,453520225,,yes,1
103.841523566503,1.34272475847804,453520226,,yes,1
103.840856180523,1.34303163855139,453520227,,yes,1
103.840354326059,1.34261533968069,453520228,,yes,1
103.860777206387,1.34509267496567,453947870,,residential,1
103.860675481547,1.34541954271319,453947874,,yes,1
103.86073549785,1.34532782040888,453947884,,residential,1
103.860759382155,1.34522367756854,453947891,,residential,1
103.861033179392,1.34412773573263,453978568,,yes,1
103.86110835,1.3439697,453978572,,yes,1
103.861015374507,1.34423120473122,453978605,,yes,1
103.860834096638,1.3448354813365,453978609,,residential,1
103.860883197013,1.34468164252108,453978654,,residential,1
103.860918951266,1.34445568832634,453978655,,residential,1
103.860899064195,1.34456943051078,453978657,,residential,1
103.860945178921,1.34435077547761,453978660,,residential,1
103.841516924957,1.32865835513478,453982833,,yes,1
103.850970854309,1.33701781239384,454179528,,yes,1
103.850902062961,1.33716383729089,454179555,,yes,1
103.851958151111,1.33580828698122,454179560,,yes,1
103.84359445,1.3389681,454179583,,yes,1
103.851823997521,1.33786491254156,454179586,,yes,1
103.85284169107,1.33745641075928,454179597,,yes,1
